id,manufacturer,manufacturer_code,car_type,model,model_code,sub_model,gen_code,period,source,fuel,displacement_l,turbo,drivetrain,seat,battery_kwh,range_km,trim,msrp_manwon,fleet,special
mf-001.md-018.sm-yf.pw-lpg-2-0.tr-lpi-프리미어,현대,001,국산,쏘나타,018,YF 쏘나타,YF,09~12,encar,LPG,2.0,False,,5,,,LPI 프리미어,,False,False
mf-001.md-018.sm-yf.pw-lpg-2-0.tr-lpi-프리미어-장애인용,현대,001,국산,쏘나타,018,YF 쏘나타,YF,09~12,encar,LPG,2.0,False,,5,,,LPI 프리미어(장애인용),,True,False
mf-001.md-018.sm-yf.pw-가솔린-2-0.tr-세부등급-없음,현대,001,국산,쏘나타,018,YF 쏘나타,YF,09~12,encar,가솔린,2.0,False,,5,,,(세부등급 없음),,False,False
mf-001.md-018.sm-yf.pw-가솔린-2-0.tr-베이지,현대,001,국산,쏘나타,018,YF 쏘나타,YF,09~12,encar,가솔린,2.0,False,,5,,,베이지,,False,False
mf-001.md-018.sm-yf.pw-가솔린-2-0.tr-블랙,현대,001,국산,쏘나타,018,YF 쏘나타,YF,09~12,encar,가솔린,2.0,False,,5,,,블랙,,False,False
mf-001.md-018.sm-yf.pw-가솔린-2-0.tr-와인스페셜,현대,001,국산,쏘나타,018,YF 쏘나타,YF,09~12,encar,가솔린,2.0,False,,5,,,와인스페셜,,False,True
mf-001.md-018.sm-yf.pw-가솔린-2-0.tr-고급형,현대,001,국산,쏘나타,018,YF 쏘나타,YF,09~12,encar,가솔린,2.0,False,,5,,,고급형,,False,False
mf-001.md-018.sm-yf.pw-가솔린-2-0.tr-y20-스포츠,현대,001,국산,쏘나타,018,YF 쏘나타,YF,09~12,encar,가솔린,2.0,False,,5,,,Y20 스포츠,,False,False
mf-001.md-018.sm-yf.pw-가솔린-2-0.tr-cvvl-그랜드,현대,001,국산,쏘나타,018,YF 쏘나타,YF,09~12,encar,가솔린,2.0,False,,5,,,CVVL 그랜드,,False,False
mf-001.md-018.sm-yf.pw-가솔린-2-0.tr-y20-그랜드,현대,001,국산,쏘나타,018,YF 쏘나타,YF,09~12,encar,가솔린,2.0,False,,5,,,Y20 그랜드,,False,False
mf-001.md-018.sm-yf.pw-가솔린-2-0.tr-y20-월드컵-스페셜-에디션,현대,001,국산,쏘나타,018,YF 쏘나타,YF,09~12,encar,가솔린,2.0,False,,5,,,Y20 월드컵 스페셜 에디션,,False,True
mf-001.md-018.sm-yf.pw-가솔린-2-0.tr-cvvl-럭셔리,현대,001,국산,쏘나타,018,YF 쏘나타,YF,09~12,encar,가솔린,2.0,False,,5,,,CVVL 럭셔리,,False,False
mf-001.md-018.sm-yf.pw-가솔린-2-0.tr-y20-럭셔리,현대,001,국산,쏘나타,018,YF 쏘나타,YF,09~12,encar,가솔린,2.0,False,,5,,,Y20 럭셔리,,False,False
mf-001.md-018.sm-yf.pw-가솔린-2-0.tr-cvvl-탑,현대,001,국산,쏘나타,018,YF 쏘나타,YF,09~12,encar,가솔린,2.0,False,,5,,,CVVL 탑,,False,False
mf-001.md-018.sm-yf.pw-가솔린-2-0.tr-cvvl-프라임,현대,001,국산,쏘나타,018,YF 쏘나타,YF,09~12,encar,가솔린,2.0,False,,5,,,CVVL 프라임,,False,False
mf-001.md-018.sm-yf.pw-가솔린-2-0.tr-cvvl-프리미어,현대,001,국산,쏘나타,018,YF 쏘나타,YF,09~12,encar,가솔린,2.0,False,,5,,,CVVL 프리미어,,False,False
mf-001.md-018.sm-yf.pw-가솔린-2-0.tr-최고급형,현대,001,국산,쏘나타,018,YF 쏘나타,YF,09~12,encar,가솔린,2.0,False,,5,,,최고급형,,False,False
mf-001.md-018.sm-yf.pw-가솔린-2-0.tr-y20-로열,현대,001,국산,쏘나타,018,YF 쏘나타,YF,09~12,encar,가솔린,2.0,False,,5,,,Y20 로열,,False,False
mf-001.md-018.sm-yf.pw-가솔린-2-4.tr-고급형,현대,001,국산,쏘나타,018,YF 쏘나타,YF,09~12,encar,가솔린,2.4,False,,5,,,고급형,,False,False
mf-001.md-018.sm-yf.pw-가솔린-2-4.tr-최고급형,현대,001,국산,쏘나타,018,YF 쏘나타,YF,09~12,encar,가솔린,2.4,False,,5,,,최고급형,,False,False
mf-001.md-018.sm-yf.pw-가솔린-2-0.tr-최고급형,현대,001,국산,쏘나타,018,YF 쏘나타,YF,09~12,encar,가솔린,2.0,True,,5,,,최고급형,,False,False
mf-001.md-018.sm-yf.pw-lpg-2-0.tr-lpi-럭셔리-장애인용,현대,001,국산,쏘나타,018,YF 쏘나타,YF,09~12,encar,LPG,2.0,False,,,,,LPI 럭셔리(장애인용),,True,False
mf-001.md-018.sm-nf.pw-디젤-2-0.tr-vgt-n20-럭셔리,현대,001,국산,쏘나타,018,NF 쏘나타 트랜스폼,NF,07~13,encar,디젤,2.0,False,,5,,,(VGT) N20 럭셔리,,False,False
mf-001.md-018.sm-nf.pw-lpg-2-0.tr-n20-디럭스,현대,001,국산,쏘나타,018,NF 쏘나타 트랜스폼,NF,07~13,encar,LPG,2.0,False,,5,,,N20 디럭스,,False,False
mf-001.md-018.sm-nf.pw-lpg-2-0.tr-n20-일반형,현대,001,국산,쏘나타,018,NF 쏘나타 트랜스폼,NF,07~13,encar,LPG,2.0,False,,5,,,N20 일반형,,False,False
mf-001.md-018.sm-nf.pw-lpg-2-0.tr-n20-고급형,현대,001,국산,쏘나타,018,NF 쏘나타 트랜스폼,NF,07~13,encar,LPG,2.0,False,,5,,,N20 고급형,,False,False
mf-001.md-018.sm-nf.pw-lpg-2-0.tr-n20-럭셔리,현대,001,국산,쏘나타,018,NF 쏘나타 트랜스폼,NF,07~13,encar,LPG,2.0,False,,5,,,N20 럭셔리,,False,False
mf-001.md-018.sm-nf.pw-lpg-2-0.tr-n20-프리미어,현대,001,국산,쏘나타,018,NF 쏘나타 트랜스폼,NF,07~13,encar,LPG,2.0,False,,5,,,N20 프리미어,,False,False
mf-001.md-018.sm-nf.pw-가솔린-2-0.tr-n20-디럭스,현대,001,국산,쏘나타,018,NF 쏘나타 트랜스폼,NF,07~13,encar,가솔린,2.0,False,,5,,,N20 디럭스,,False,False
mf-001.md-018.sm-nf.pw-가솔린-2-0.tr-n20-스마트-블랙팩,현대,001,국산,쏘나타,018,NF 쏘나타 트랜스폼,NF,07~13,encar,가솔린,2.0,False,,5,,,N20 스마트 블랙팩,,False,True
mf-001.md-018.sm-nf.pw-가솔린-2-0.tr-고급형,현대,001,국산,쏘나타,018,NF 쏘나타 트랜스폼,NF,07~13,encar,가솔린,2.0,False,,5,,,고급형,,False,False
mf-001.md-018.sm-nf.pw-가솔린-2-0.tr-n20-럭셔리,현대,001,국산,쏘나타,018,NF 쏘나타 트랜스폼,NF,07~13,encar,가솔린,2.0,False,,5,,,N20 럭셔리,,False,False
mf-001.md-018.sm-nf.pw-lpg-2-0.tr-기본형,현대,001,국산,쏘나타,018,NF 쏘나타,NF,04~07,encar,LPG,2.0,False,,5,,,기본형,,False,False
mf-001.md-018.sm-nf.pw-lpg-2-0.tr-고급형,현대,001,국산,쏘나타,018,NF 쏘나타,NF,04~07,encar,LPG,2.0,False,,5,,,고급형,,False,False
mf-001.md-018.sm-nf.pw-가솔린-2-4.tr-기본형,현대,001,국산,쏘나타,018,NF 쏘나타,NF,04~07,encar,가솔린,2.4,False,,5,,,기본형,,False,False
mf-001.md-018.sm-nf.pw-가솔린-2-0.tr-기본형,현대,001,국산,쏘나타,018,NF 쏘나타,NF,04~07,encar,가솔린,2.0,False,,5,,,기본형,,False,False
mf-001.md-018.sm-nf.pw-가솔린-2-0.tr-고급형,현대,001,국산,쏘나타,018,NF 쏘나타,NF,04~07,encar,가솔린,2.0,False,,5,,,고급형,,False,False
mf-001.md-018.sm-nf.pw-가솔린-2-0.tr-n20-블랙-프리미어,현대,001,국산,쏘나타,018,NF 쏘나타,NF,04~07,encar,가솔린,2.0,False,,5,,,N20 블랙 프리미어,,False,True
mf-001.md-018.sm-nf.pw-디젤-2-0.tr-기본형,현대,001,국산,쏘나타,018,NF 쏘나타,NF,04~07,encar,디젤,2.0,False,,5,,,기본형,,False,False
mf-001.md-018.sm-nf.pw-디젤-2-0.tr-고급형,현대,001,국산,쏘나타,018,NF 쏘나타,NF,04~07,encar,디젤,2.0,False,,5,,,고급형,,False,False
mf-001.md-018.sm-ef.pw-가솔린-2-0.tr-기본형,현대,001,국산,쏘나타,018,뉴 EF 쏘나타,EF,01~06,encar,가솔린,2.0,False,,5,,,기본형,,False,False
mf-001.md-018.sm-ef.pw-가솔린-2-0.tr-고급형,현대,001,국산,쏘나타,018,뉴 EF 쏘나타,EF,01~06,encar,가솔린,2.0,False,,5,,,고급형,,False,False
mf-001.md-018.sm-ef.pw-가솔린-1-8.tr-세부등급-없음,현대,001,국산,쏘나타,018,뉴 EF 쏘나타,EF,01~06,encar,가솔린,1.8,False,,5,,,(세부등급 없음),,False,False
mf-001.md-018.sm-ef.pw-가솔린-1-8.tr-기본형,현대,001,국산,쏘나타,018,뉴 EF 쏘나타,EF,01~06,encar,가솔린,1.8,False,,5,,,기본형,,False,False
mf-001.md-018.sm-ef.pw-가솔린-1-8.tr-고급형,현대,001,국산,쏘나타,018,뉴 EF 쏘나타,EF,01~06,encar,가솔린,1.8,False,,5,,,고급형,,False,False
mf-001.md-018.sm-ef.pw-lpg-2-0.tr-vxl,현대,001,국산,쏘나타,018,뉴 EF 쏘나타,EF,01~06,encar,LPG,2.0,False,,,,,VXL,,False,False
mf-001.md-018.sm-ef.pw-가솔린-2-0.tr-기본형,현대,001,국산,쏘나타,018,EF 쏘나타,EF,98~01,encar,가솔린,2.0,False,,5,,,기본형,,False,False
mf-001.md-018.sm-y3.pw-가솔린-1-8.tr-스페셜-에디션,현대,001,국산,쏘나타,018,쏘나타 III Y3,Y3,96~98,encar,가솔린,1.8,False,,5,,,스페셜 에디션,,False,True
mf-001.md-018.sm-y3.pw-가솔린-2-0.tr-gls,현대,001,국산,쏘나타,018,쏘나타 II Y3,Y3,93~96,encar,가솔린,2.0,False,,,,,GLS,,False,False
mf-001.md-058.sm-lx3.pw-가솔린-2-5-4wd.tr-프레스티지,현대,001,국산,팰리세이드,058,팰리세이드 LX3,LX3,25~현재,encar,가솔린,2.5,False,4WD,7,,,프레스티지,5536,False,False
mf-001.md-058.sm-lx3.pw-가솔린-2-5-4wd.tr-캘리그래피,현대,001,국산,팰리세이드,058,팰리세이드 LX3,LX3,25~현재,encar,가솔린,2.5,False,4WD,7,,,캘리그래피,6186,False,False
mf-001.md-058.sm-lx3.pw-하이브리드-2-5-2wd.tr-익스클루시브,현대,001,국산,팰리세이드,058,팰리세이드 LX3,LX3,25~현재,encar,하이브리드,2.5,False,2WD,7,,,익스클루시브,4982,False,False
mf-001.md-058.sm-lx3.pw-하이브리드-2-5-2wd.tr-프레스티지,현대,001,국산,팰리세이드,058,팰리세이드 LX3,LX3,25~현재,encar,하이브리드,2.5,False,2WD,7,,,프레스티지,5536,False,False
mf-001.md-058.sm-lx3.pw-하이브리드-2-5-2wd.tr-캘리그래피,현대,001,국산,팰리세이드,058,팰리세이드 LX3,LX3,25~현재,encar,하이브리드,2.5,False,2WD,7,,,캘리그래피,6186,False,False
mf-001.md-058.sm-lx3.pw-하이브리드-2-5-4wd.tr-프레스티지,현대,001,국산,팰리세이드,058,팰리세이드 LX3,LX3,25~현재,encar,하이브리드,2.5,False,4WD,9,,,프레스티지,5536,False,False
mf-001.md-058.sm-lx3.pw-하이브리드-2-5-4wd.tr-캘리그래피,현대,001,국산,팰리세이드,058,팰리세이드 LX3,LX3,25~현재,encar,하이브리드,2.5,False,4WD,9,,,캘리그래피,6186,False,False
mf-001.md-058.sm-lx3.pw-가솔린-2-5-4wd.tr-프레스티지,현대,001,국산,팰리세이드,058,팰리세이드 LX3,LX3,25~현재,encar,가솔린,2.5,False,4WD,9,,,프레스티지,5536,False,False
mf-001.md-058.sm-lx3.pw-가솔린-2-5-4wd.tr-캘리그래피,현대,001,국산,팰리세이드,058,팰리세이드 LX3,LX3,25~현재,encar,가솔린,2.5,False,4WD,9,,,캘리그래피,6186,False,False
mf-001.md-058.sm-lx3.pw-가솔린-2-5-2wd.tr-익스클루시브,현대,001,국산,팰리세이드,058,팰리세이드 LX3,LX3,25~현재,encar,가솔린,2.5,False,2WD,9,,,익스클루시브,4982,False,False
mf-001.md-058.sm-lx3.pw-가솔린-2-5-2wd.tr-프레스티지,현대,001,국산,팰리세이드,058,팰리세이드 LX3,LX3,25~현재,encar,가솔린,2.5,False,2WD,9,,,프레스티지,5536,False,False
mf-001.md-058.sm-lx3.pw-가솔린-2-5-2wd.tr-캘리그래피,현대,001,국산,팰리세이드,058,팰리세이드 LX3,LX3,25~현재,encar,가솔린,2.5,False,2WD,9,,,캘리그래피,6186,False,False
mf-001.md-058.sm-lx3.pw-가솔린-2-5-2wd.tr-프레스티지,현대,001,국산,팰리세이드,058,팰리세이드 LX3,LX3,25~현재,encar,가솔린,2.5,False,2WD,7,,,프레스티지,5536,False,False
mf-001.md-058.sm-lx3.pw-가솔린-2-5-2wd.tr-캘리그래피,현대,001,국산,팰리세이드,058,팰리세이드 LX3,LX3,25~현재,encar,가솔린,2.5,False,2WD,7,,,캘리그래피,6186,False,False
mf-001.md-058.sm-lx3.pw-하이브리드-2-5-4wd.tr-익스클루시브,현대,001,국산,팰리세이드,058,팰리세이드 LX3,LX3,25~현재,encar,하이브리드,2.5,False,4WD,7,,,익스클루시브,4982,False,False
mf-001.md-058.sm-lx3.pw-하이브리드-2-5-4wd.tr-프레스티지,현대,001,국산,팰리세이드,058,팰리세이드 LX3,LX3,25~현재,encar,하이브리드,2.5,False,4WD,7,,,프레스티지,5536,False,False
mf-001.md-058.sm-lx3.pw-하이브리드-2-5-4wd.tr-캘리그래피,현대,001,국산,팰리세이드,058,팰리세이드 LX3,LX3,25~현재,encar,하이브리드,2.5,False,4WD,7,,,캘리그래피,6186,False,False
mf-001.md-058.sm-lx3.pw-하이브리드-2-5-2wd.tr-익스클루시브,현대,001,국산,팰리세이드,058,팰리세이드 LX3,LX3,25~현재,encar,하이브리드,2.5,False,2WD,9,,,익스클루시브,4982,False,False
mf-001.md-058.sm-lx3.pw-하이브리드-2-5-2wd.tr-프레스티지,현대,001,국산,팰리세이드,058,팰리세이드 LX3,LX3,25~현재,encar,하이브리드,2.5,False,2WD,9,,,프레스티지,5536,False,False
mf-001.md-058.sm-lx3.pw-하이브리드-2-5-2wd.tr-캘리그래피,현대,001,국산,팰리세이드,058,팰리세이드 LX3,LX3,25~현재,encar,하이브리드,2.5,False,2WD,9,,,캘리그래피,6186,False,False
mf-001.md-058.sm-lx2.pw-디젤-2-2-4wd.tr-르블랑,현대,001,국산,팰리세이드,058,더 뉴 팰리세이드 LX2,LX2,22~25,encar,디젤,2.2,False,4WD,7,,,르블랑,3800,False,True
mf-001.md-058.sm-lx2.pw-디젤-2-2-4wd.tr-프레스티지,현대,001,국산,팰리세이드,058,더 뉴 팰리세이드 LX2,LX2,22~25,encar,디젤,2.2,False,4WD,7,,,프레스티지,5536,False,False
mf-001.md-058.sm-lx2.pw-디젤-2-2-4wd.tr-캘리그래피,현대,001,국산,팰리세이드,058,더 뉴 팰리세이드 LX2,LX2,22~25,encar,디젤,2.2,False,4WD,7,,,캘리그래피,6186,False,False
mf-001.md-058.sm-lx2.pw-디젤-2-2-4wd.tr-vip,현대,001,국산,팰리세이드,058,더 뉴 팰리세이드 LX2,LX2,22~25,encar,디젤,2.2,False,4WD,7,,,VIP,6500,False,False
mf-001.md-058.sm-lx2.pw-가솔린-3-8-2wd.tr-르블랑,현대,001,국산,팰리세이드,058,더 뉴 팰리세이드 LX2,LX2,22~25,encar,가솔린,3.8,False,2WD,7,,,르블랑,3800,False,True
mf-001.md-058.sm-lx2.pw-가솔린-3-8-2wd.tr-익스클루시브,현대,001,국산,팰리세이드,058,더 뉴 팰리세이드 LX2,LX2,22~25,encar,가솔린,3.8,False,2WD,7,,,익스클루시브,4982,False,False
mf-001.md-058.sm-lx2.pw-가솔린-3-8-2wd.tr-프레스티지,현대,001,국산,팰리세이드,058,더 뉴 팰리세이드 LX2,LX2,22~25,encar,가솔린,3.8,False,2WD,7,,,프레스티지,5536,False,False
mf-001.md-058.sm-lx2.pw-가솔린-3-8-2wd.tr-캘리그래피,현대,001,국산,팰리세이드,058,더 뉴 팰리세이드 LX2,LX2,22~25,encar,가솔린,3.8,False,2WD,7,,,캘리그래피,6186,False,False
mf-001.md-058.sm-lx2.pw-가솔린-3-8-2wd.tr-캘리그래피-블랙에디션,현대,001,국산,팰리세이드,058,더 뉴 팰리세이드 LX2,LX2,22~25,encar,가솔린,3.8,False,2WD,7,,,캘리그래피 블랙에디션,6300,False,True
mf-001.md-058.sm-lx2.pw-가솔린-3-8-2wd.tr-vip,현대,001,국산,팰리세이드,058,더 뉴 팰리세이드 LX2,LX2,22~25,encar,가솔린,3.8,False,2WD,7,,,VIP,6500,False,False
mf-001.md-058.sm-lx2.pw-가솔린-3-8-4wd.tr-익스클루시브,현대,001,국산,팰리세이드,058,더 뉴 팰리세이드 LX2,LX2,22~25,encar,가솔린,3.8,False,4WD,7,,,익스클루시브,4982,False,False
mf-001.md-058.sm-lx2.pw-가솔린-3-8-4wd.tr-캘리그래피,현대,001,국산,팰리세이드,058,더 뉴 팰리세이드 LX2,LX2,22~25,encar,가솔린,3.8,False,4WD,7,,,캘리그래피,6186,False,False
mf-001.md-058.sm-lx2.pw-가솔린-3-8-4wd.tr-캘리그래피-블랙에디션,현대,001,국산,팰리세이드,058,더 뉴 팰리세이드 LX2,LX2,22~25,encar,가솔린,3.8,False,4WD,7,,,캘리그래피 블랙에디션,6300,False,True
mf-001.md-058.sm-lx2.pw-가솔린-3-8-4wd.tr-vip,현대,001,국산,팰리세이드,058,더 뉴 팰리세이드 LX2,LX2,22~25,encar,가솔린,3.8,False,4WD,7,,,VIP,6500,False,False
mf-001.md-058.sm-lx2.pw-디젤-2-2-2wd.tr-르블랑,현대,001,국산,팰리세이드,058,더 뉴 팰리세이드 LX2,LX2,22~25,encar,디젤,2.2,False,2WD,8,,,르블랑,3800,False,True
mf-001.md-058.sm-lx2.pw-디젤-2-2-2wd.tr-익스클루시브,현대,001,국산,팰리세이드,058,더 뉴 팰리세이드 LX2,LX2,22~25,encar,디젤,2.2,False,2WD,8,,,익스클루시브,4982,False,False
mf-001.md-058.sm-lx2.pw-디젤-2-2-2wd.tr-프레스티지,현대,001,국산,팰리세이드,058,더 뉴 팰리세이드 LX2,LX2,22~25,encar,디젤,2.2,False,2WD,8,,,프레스티지,5536,False,False
mf-001.md-058.sm-lx2.pw-디젤-2-2-2wd.tr-캘리그래피,현대,001,국산,팰리세이드,058,더 뉴 팰리세이드 LX2,LX2,22~25,encar,디젤,2.2,False,2WD,8,,,캘리그래피,6186,False,False
mf-001.md-058.sm-lx2.pw-가솔린-3-8-4wd.tr-프레스티지,현대,001,국산,팰리세이드,058,팰리세이드 LX2,LX2,18~22,encar,가솔린,3.8,False,4WD,7,,,프레스티지,5536,False,False
mf-001.md-058.sm-lx2.pw-가솔린-3-8-4wd.tr-캘리그래피,현대,001,국산,팰리세이드,058,팰리세이드 LX2,LX2,18~22,encar,가솔린,3.8,False,4WD,7,,,캘리그래피,6186,False,False
mf-001.md-058.sm-lx2.pw-가솔린-3-8-4wd.tr-vip,현대,001,국산,팰리세이드,058,팰리세이드 LX2,LX2,18~22,encar,가솔린,3.8,False,4WD,7,,,VIP,6500,False,False
mf-001.md-058.sm-lx2.pw-디젤-2-2-2wd.tr-익스클루시브,현대,001,국산,팰리세이드,058,팰리세이드 LX2,LX2,18~22,encar,디젤,2.2,False,2WD,8,,,익스클루시브,4982,False,False
mf-001.md-058.sm-lx2.pw-디젤-2-2-2wd.tr-프레스티지,현대,001,국산,팰리세이드,058,팰리세이드 LX2,LX2,18~22,encar,디젤,2.2,False,2WD,8,,,프레스티지,5536,False,False
mf-001.md-058.sm-lx2.pw-디젤-2-2-2wd.tr-캘리그래피,현대,001,국산,팰리세이드,058,팰리세이드 LX2,LX2,18~22,encar,디젤,2.2,False,2WD,8,,,캘리그래피,6186,False,False
mf-001.md-058.sm-lx2.pw-디젤-2-2-2wd.tr-vip,현대,001,국산,팰리세이드,058,팰리세이드 LX2,LX2,18~22,encar,디젤,2.2,False,2WD,8,,,VIP,6500,False,False
mf-001.md-058.sm-lx2.pw-가솔린-3-8-2wd.tr-익스클루시브,현대,001,국산,팰리세이드,058,팰리세이드 LX2,LX2,18~22,encar,가솔린,3.8,False,2WD,7,,,익스클루시브,4982,False,False
mf-001.md-058.sm-lx2.pw-가솔린-3-8-2wd.tr-프레스티지,현대,001,국산,팰리세이드,058,팰리세이드 LX2,LX2,18~22,encar,가솔린,3.8,False,2WD,7,,,프레스티지,5536,False,False
mf-001.md-058.sm-lx2.pw-가솔린-3-8-2wd.tr-캘리그래피,현대,001,국산,팰리세이드,058,팰리세이드 LX2,LX2,18~22,encar,가솔린,3.8,False,2WD,7,,,캘리그래피,6186,False,False
mf-001.md-058.sm-lx2.pw-디젤-2-2-4wd.tr-익스클루시브,현대,001,국산,팰리세이드,058,팰리세이드 LX2,LX2,18~22,encar,디젤,2.2,False,4WD,7,,,익스클루시브,4982,False,False
mf-001.md-058.sm-lx2.pw-디젤-2-2-4wd.tr-프레스티지,현대,001,국산,팰리세이드,058,팰리세이드 LX2,LX2,18~22,encar,디젤,2.2,False,4WD,7,,,프레스티지,5536,False,False
mf-001.md-058.sm-lx2.pw-디젤-2-2-4wd.tr-캘리그래피,현대,001,국산,팰리세이드,058,팰리세이드 LX2,LX2,18~22,encar,디젤,2.2,False,4WD,7,,,캘리그래피,6186,False,False
mf-001.md-058.sm-lx2.pw-디젤-2-2-4wd.tr-vip,현대,001,국산,팰리세이드,058,팰리세이드 LX2,LX2,18~22,encar,디젤,2.2,False,4WD,7,,,VIP,6500,False,False
mf-001.md-032.sm-nx4.pw-가솔린-1-6-2wd.tr-모던,현대,001,국산,투싼,032,투싼 NX4,NX4,23~현재,encar,가솔린,1.6,True,2WD,5,,,모던,2771,False,False
mf-001.md-032.sm-nx4.pw-가솔린-1-6-2wd.tr-프리미엄,현대,001,국산,투싼,032,투싼 NX4,NX4,23~현재,encar,가솔린,1.6,True,2WD,5,,,프리미엄,3068,False,False
mf-001.md-032.sm-nx4.pw-가솔린-1-6-2wd.tr-인스퍼레이션,현대,001,국산,투싼,032,투싼 NX4,NX4,23~현재,encar,가솔린,1.6,True,2WD,5,,,인스퍼레이션,3439,False,False
mf-001.md-032.sm-nx4.pw-가솔린-1-6-2wd.tr-n-line-인스퍼레이션,현대,001,국산,투싼,032,투싼 NX4,NX4,23~현재,encar,가솔린,1.6,True,2WD,5,,,N Line 인스퍼레이션,3539,False,False
mf-001.md-032.sm-nx4.pw-가솔린-1-6-2wd.tr-h-pick,현대,001,국산,투싼,032,투싼 NX4,NX4,23~현재,encar,가솔린,1.6,True,2WD,5,,,H Pick,3700,False,True
mf-001.md-032.sm-nx4.pw-가솔린-1-6-4wd.tr-모던,현대,001,국산,투싼,032,투싼 NX4,NX4,23~현재,encar,가솔린,1.6,True,4WD,5,,,모던,2771,False,False
